Team_ID,Player_ID,LOC_X,LOC_Y,RADIUS,Event_ID,SHOT_CLOCK
1610612737,201168,24.33131,27.05875,0.0,215,23.25
1610612737,201952,10.17466,15.16114,0.0,215,23.25
1610612737,203471,42.82181,44.38036,0.0,215,23.25
1610612765,101141,9.85334,21.27429,0.0,215,23.25
1610612765,202704,39.28199,36.52711,0.0,215,23.25
1610612765,202694,46.50508,19.55384,0.0,215,23.25
1610612765,203484,42.82181,44.38036,0.0,215,23.25
1610612765,203083,35.13191,32.89907,0.0,215,23.25
-1,-1,10.99313,20.91674,5.60765,215,23.23
1610612737,200794,3.19287,22.72464,0.0,215,23.23
1610612737,200757,10.06487,31.67366,0.0,215,23.23
1610612737,201168,24.65887,26.96131,0.0,215,23.23
1610612737,201952,10.22256,14.99055,0.0,215,23.23
1610612737,203471,43.42769,44.15064,0.0,215,23.23
1610612765,101141,10.10177,21.3421,0.0,215,23.23
1610612765,202704,39.75959,36.48522,0.0,215,23.23
1610612765,202694,46.74094,19.52368,0.0,215,23.23
1610612765,203484,43.42769,44.15064,0.0,215,23.23
1610612765,203083,35.34483,32.82817,0.0,215,23.23
-1,-1,11.19892,20.92536,5.57558,215,23.2
1610612737,200794,3.00009,22.69376,0.0,215,23.2
1610612737,200757,10.09756,31.87362,0.0,215,23.2
1610612737,201168,25.00103,26.81942,0.0,215,23.2
1610612737,201952,10.27373,14.81966,0.0,215,23.2
1610612737,203471,44.02546,43.92253,0.0,215,23.2
1610612765,101141,10.35858,21.4068,0.0,215,23.2
1610612765,202704,40.23455,36.44043,0.0,215,23.2
1610612765,202694,46.98263,19.4853,0.0,215,23.2
1610612765,203484,44.02546,43.92253,0.0,215,23.2
1610612765,203083,35.57245,32.75844,0.0,215,23.2
-1,-1,11.42314,21.15694,5.59487,215,23.17
1610612737,200794,2.81825,22.67627,0.0,215,23.17
1610612737,200757,10.13113,32.0863,0.0,215,23.17
1610612737,201168,25.3385,26.71712,0.0,215,23.17
1610612737,201952,10.332,14.65497,0.0,215,23.17
1610612737,203471,44.63197,43.67022,0.0,215,23.17
1610612765,101141,10.62586,21.47305,0.0,215,23.17
1610612765,202704,40.71437,36.38846,0.0,215,23.17
1610612765,202694,47.23191,19.45227,0.0,215,23.17
1610612765,203484,44.63197,43.67022,0.0,215,23.17
1610612765,203083,35.79859,32.69077,0.0,215,23.17
-1,-1,11.61097,20.99609,5.45217,215,23.15
1610612737,200794,2.63896,22.65835,0.0,215,23.15
1610612737,200757,10.17233,32.31332,0.0,215,23.15
1610612737,201168,25.6892,26.60669,0.0,215,23.15
1610612737,201952,10.3996,14.48936,0.0,215,23.15
1610612737,203471,45.23698,43.42874,0.0,215,23.15
1610612765,101141,10.90907,21.53654,0.0,215,23.15
1610612765,202704,41.1778,36.31114,0.0,215,23.15
1610612765,202694,47.48958,19.4211,0.0,215,23.15
1610612765,203484,45.23698,43.42874,0.0,215,23.15
1610612765,203083,35.968,32.62492,0.0,215,23.15
-1,-1,11.78366,21.12316,5.30418,215,23.12
1610612737,200794,2.45329,22.64525,0.0,215,23.12
1610612737,200757,10.217600000000001,32.53755,0.0,215,23.12
1610612737,201168,26.04786,26.49067,0.0,215,23.12
1610612737,201952,10.47155,14.32195,0.0,215,23.12
1610612737,203471,45.84059,43.17412,0.0,215,23.12
1610612765,101141,11.20227,21.59587,0.0,215,23.12
1610612765,202704,41.63408,36.21911,0.0,215,23.12
1610612765,202694,47.75255,19.40152,0.0,215,23.12
1610612765,203484,45.84059,43.17412,0.0,215,23.12
1610612765,203083,36.13749,32.55883,0.0,215,23.12
-1,-1,10.784510000000001,21.91008,3.93064,215,23.09
1610612737,200794,2.25418,22.6443,0.0,215,23.09
1610612737,200757,10.26737,32.76038,0.0,215,23.09
1610612737,201168,26.41494,26.36986,0.0,215,23.09
1610612737,201952,10.5472,14.15842,0.0,215,23.09
1610612737,203471,46.40189,42.9711,0.0,215,23.09
1610612765,101141,11.50832,21.65768,0.0,215,23.09
