,team_id,player_id,loc_x,loc_y,ball_z,shot_clock
432,1610612737.0,201143.0,46.09387,25.27554,0.0,23.82
433,1610612737.0,201952.0,31.23625,24.02557,0.0,23.82
434,1610612737.0,203145.0,40.61628,31.87235,0.0,23.82
435,1610612765.0,101141.0,55.95265,27.67224,0.0,23.82
436,1610612765.0,202704.0,72.40882,25.90623,0.0,23.82
437,1610612765.0,202694.0,49.01469,36.42276,0.0,23.82
438,1610612765.0,203484.0,48.56376,14.53651,0.0,23.82
439,1610612765.0,203083.0,46.06746,24.51617,0.0,23.82
440,-1.0,-1.0,53.86505,27.40813,6.11854,23.78
441,1610612737.0,2594.0,45.75425,15.8604,0.0,23.78
442,1610612737.0,200794.0,60.91075,29.31455,0.0,23.78
443,1610612737.0,201143.0,45.91761,25.47322,0.0,23.78
444,1610612737.0,201952.0,31.32354,24.02198,0.0,23.78
445,1610612737.0,203145.0,40.57557,31.88247,0.0,23.78
446,1610612765.0,101141.0,55.95382,27.79355,0.0,23.78
447,1610612765.0,202704.0,72.35836,25.78756,0.0,23.78
448,1610612765.0,202694.0,48.89031,36.51228,0.0,23.78
449,1610612765.0,203484.0,48.40064,14.60914,0.0,23.78
450,1610612765.0,203083.0,45.91532,24.44868,0.0,23.78
451,-1.0,-1.0,53.99511,27.3702,5.94818,23.74
452,1610612737.0,2594.0,45.69656,15.87894,0.0,23.74
453,1610612737.0,200794.0,60.98789,29.31975,0.0,23.74
454,1610612737.0,201143.0,45.77869,25.71039,0.0,23.74
455,1610612737.0,201952.0,31.41144,24.01469,0.0,23.74
456,1610612737.0,203145.0,40.52949,31.88624,0.0,23.74
457,1610612765.0,101141.0,55.94971,27.91819,0.0,23.74
458,1610612765.0,202704.0,72.31456,25.65295,0.0,23.74
459,1610612765.0,202694.0,48.75512,36.60271,0.0,23.74
460,1610612765.0,203484.0,48.15902,14.71416,0.0,23.74
461,1610612765.0,203083.0,45.78236,24.40717,0.0,23.74
462,-1.0,-1.0,54.30836,27.35584,6.24305,23.7
463,1610612737.0,2594.0,45.61366,15.90893,0.0,23.7
464,1610612737.0,200794.0,61.06248,29.34331,0.0,23.7
465,1610612737.0,201143.0,45.64929,25.90168,0.0,23.7
466,1610612737.0,201952.0,31.49363,23.99925,0.0,23.7
467,1610612737.0,203145.0,40.47555,31.88997,0.0,23.7
468,1610612765.0,101141.0,55.93856,28.03357,0.0,23.7
469,1610612765.0,202704.0,72.27988,25.49175,0.0,23.7
470,1610612765.0,202694.0,48.61561,36.69878,0.0,23.7
471,1610612765.0,203484.0,47.89275,14.82728,0.0,23.7
472,1610612765.0,203083.0,45.66764,24.30291,0.0,23.7
473,-1.0,-1.0,54.77001,27.63933,5.8572500000000005,23.66
474,1610612737.0,2594.0,45.51127,15.940010000000001,0.0,23.66
475,1610612737.0,200794.0,61.12232,29.3412,0.0,23.66
476,1610612737.0,201143.0,45.47989,26.10701,0.0,23.66
477,1610612737.0,201952.0,31.57615,23.97908,0.0,23.66
478,1610612737.0,203145.0,40.4123,31.90102,0.0,23.66
479,1610612765.0,101141.0,55.9228,28.14782,0.0,23.66
480,1610612765.0,202704.0,72.25759,25.30237,0.0,23.66
481,1610612765.0,202694.0,48.46524,36.79297,0.0,23.66
482,1610612765.0,203484.0,47.606700000000004,14.94416,0.0,23.66
483,1610612765.0,203083.0,45.53192,24.26958,0.0,23.66
484,-1.0,-1.0,54.94316,27.52624,6.20382,23.62
485,1610612737.0,2594.0,45.38544,15.97794,0.0,23.62
486,1610612737.0,200794.0,61.16583,29.31062,0.0,23.62
487,1610612737.0,201143.0,45.30794,26.31867,0.0,23.62
488,1610612737.0,201952.0,31.65269,23.95074,0.0,23.62
489,1610612737.0,203145.0,40.34403,31.90947,0.0,23.62
490,1610612765.0,101141.0,55.89938,28.26533,0.0,23.62
491,1610612765.0,202704.0,72.24618,25.08691,0.0,23.62
492,1610612765.0,202694.0,48.31244,36.88214,0.0,23.62
493,1610612765.0,203484.0,47.29779,15.06822,0.0,23.62
494,1610612765.0,203083.0,45.39057,24.23679,0.0,23.62
495,-1.0,-1.0,55.24885,27.70888,6.0412,23.59
496,1610612737.0,2594.0,45.24349,16.0159,0.0,23.59
497,1610612737.0,200794.0,61.19563,29.24713,0.0,23.59
498,1610612737.0,201143.0,45.12209,26.52086,0.0,23.59
499,1610612737.0,201952.0,31.7315,23.92157,0.0,23.59
500,1610612737.0,203145.0,40.26539,31.91919,0.0,23.59
501,1610612765.0,101141.0,55.87664,28.38165,0.0,23.59
502,1610612765.0,202704.0,72.25213,24.85833,0.0,23.59
503,1610612765.0,202694.0,48.15518,36.97859,0.0,23.59
504,1610612765.0,203484.0,46.97158,15.19272,0.0,23.59
505,1610612765.0,203083.0,45.24099,24.1926,0.0,23.59
506,-1.0,-1.0,55.12657,27.71564,6.27565,23.55
507,1610612737.0,2594.0,45.08383,16.05702,0.0,23.55
508,1610612737.0,200794.0,61.21541,29.15697,0.0,23.55
509,1610612737.0,201143.0,44.94602,26.6723,0.0,23.55
510,1610612737.0,201952.0,31.80436,23.88694,0.0,23.55
511,1610612737.0,203145.0,40.17958,31.93357,0.0,23.55
512,1610612765.0,101141.0,55.85075,28.50124,0.0,23.55
513,1610612765.0,202704.0,72.26898,24.61324,0.0,23.55
514,1610612765.0,202694.0,47.99893,37.07822,0.0,23.55
515,1610612765.0,203484.0,46.62759,15.32155,0.0,23.55
516,1610612765.0,203083.0,45.0836,24.14108,0.0,23.55
517,-1.0,-1.0,55.15716,27.97928,6.17165,23.51
518,1610612737.0,2594.0,44.9083,16.1073,0.0,23.51
519,1610612737.0,200794.0,61.22144,29.03837,0.0,23.51
520,1610612737.0,201143.0,44.76115,26.82419,0.0,23.51
521,1610612737.0,201952.0,31.87924,23.85212,0.0,23.51
522,1610612737.0,203145.0,40.08474,31.95608,0.0,23.51
523,1610612765.0,101141.0,55.81787,28.61404,0.0,23.51
524,1610612765.0,202704.0,72.29103,24.35252,0.0,23.51
525,1610612765.0,202694.0,47.83936,37.17371,0.0,23.51
526,1610612765.0,203484.0,46.27101,15.45708,0.0,23.51
527,1610612765.0,203083.0,44.9114,24.0758,0.0,23.51
528,-1.0,-1.0,54.9784,28.17711,6.25342,23.47
529,1610612737.0,2594.0,44.722,16.15193,0.0,23.47
530,1610612737.0,200794.0,61.22229,28.90371,0.0,23.47
531,1610612737.0,201143.0,44.53528,27.02799,0.0,23.47
532,1610612737.0,201952.0,31.94976,23.82023,0.0,23.47
533,1610612737.0,203145.0,39.98243,31.99489,0.0,23.47
534,1610612765.0,101141.0,55.7815,28.72674,0.0,23.47
535,1610612765.0,202704.0,72.32279,24.08441,0.0,23.47
536,1610612765.0,202694.0,47.66618,37.26891,0.0,23.47
537,1610612765.0,203484.0,45.89619,15.58888,0.0,23.47
538,1610612765.0,203083.0,44.72867,24.00912,0.0,23.47
539,-1.0,-1.0,54.87481,28.49582,6.2418,23.43
540,1610612737.0,2594.0,44.52024,16.19603,0.0,23.43
541,1610612737.0,200794.0,61.20548,28.75581,0.0,23.43
542,1610612737.0,201143.0,44.30628,27.24546,0.0,23.43
543,1610612737.0,201952.0,32.01931,23.79175,0.0,23.43
544,1610612737.0,203145.0,39.86647,32.0412,0.0,23.43
545,1610612765.0,101141.0,55.74694,28.84775,0.0,23.43
546,1610612765.0,202704.0,72.37063,23.81134,0.0,23.43
547,1610612765.0,202694.0,47.48349,37.36794,0.0,23.43
548,1610612765.0,203484.0,45.50721,15.72395,0.0,23.43
549,1610612765.0,203083.0,44.54943,23.94805,0.0,23.43
550,-1.0,-1.0,54.82205,29.23933,5.99361,23.39
551,1610612737.0,2594.0,44.3082,16.23867,0.0,23.39
552,1610612737.0,200794.0,61.17903,28.59798,0.0,23.39
553,1610612737.0,201143.0,44.02793,27.49704,0.0,23.39
554,1610612737.0,201952.0,32.08423,23.75974,0.0,23.39
555,1610612737.0,203145.0,39.74168,32.10202,0.0,23.39
556,1610612765.0,101141.0,55.72001,28.96728,0.0,23.39
557,1610612765.0,202704.0,72.42329,23.54362,0.0,23.39
558,1610612765.0,202694.0,47.29743,37.46391,0.0,23.39
559,1610612765.0,203484.0,45.10149,15.8604,0.0,23.39
560,1610612765.0,203083.0,44.34387,23.86947,0.0,23.39
561,-1.0,-1.0,54.70908,29.52729,5.9889600000000005,23.35
562,1610612737.0,2594.0,44.08577,16.27907,0.0,23.35
563,1610612737.0,200794.0,61.14815,28.42654,0.0,23.35
564,1610612737.0,201143.0,43.72873,27.66634,0.0,23.35
565,1610612737.0,201952.0,32.14884,23.73279,0.0,23.35
566,1610612737.0,203145.0,39.60657,32.17215,0.0,23.35
567,1610612765.0,101141.0,55.69216,29.09256,0.0,23.35
568,1610612765.0,202704.0,72.4727,23.27583,0.0,23.35
569,1610612765.0,202694.0,47.10148,37.56432,0.0,23.35
570,1610612765.0,203484.0,44.68637,15.98955,0.0,23.35
571,1610612765.0,203083.0,44.14742,23.8054,0.0,23.35
572,-1.0,-1.0,54.82535,29.85037,6.0856,23.31
573,1610612737.0,2594.0,43.84162,16.30961,0.0,23.31
574,1610612737.0,200794.0,61.09772,28.25179,0.0,23.31
575,1610612737.0,201143.0,43.41039,27.71322,0.0,23.31
576,1610612737.0,201952.0,32.20986,23.70551,0.0,23.31
577,1610612737.0,203145.0,39.46992,32.25398,0.0,23.31
578,1610612765.0,101141.0,55.66498,29.20601,0.0,23.31
579,1610612765.0,202704.0,72.52552,23.0153,0.0,23.31
580,1610612765.0,202694.0,46.89391,37.65551,0.0,23.31
581,1610612765.0,203484.0,44.24631,16.11415,0.0,23.31
582,1610612765.0,203083.0,43.92271,23.73685,0.0,23.31
583,-1.0,-1.0,54.84941,30.4908,5.82201,23.27
584,1610612737.0,2594.0,43.58635,16.33554,0.0,23.27
585,1610612737.0,200794.0,61.03316,28.07414,0.0,23.27
586,1610612737.0,201143.0,43.14528,27.73636,0.0,23.27
587,1610612737.0,201952.0,32.26559,23.68484,0.0,23.27
588,1610612737.0,203145.0,39.31962,32.3433,0.0,23.27
589,1610612765.0,101141.0,55.63767,29.30732,0.0,23.27
590,1610612765.0,202704.0,72.58307,22.76237,0.0,23.27
591,1610612765.0,202694.0,46.67492,37.74258,0.0,23.27
592,1610612765.0,203484.0,43.79315,16.23429,0.0,23.27
593,1610612765.0,203083.0,43.7024,23.68841,0.0,23.27
594,-1.0,-1.0,55.07244,30.82288,5.73047,23.23
595,1610612737.0,2594.0,43.31612,16.35472,0.0,23.23
596,1610612737.0,200794.0,60.95598,27.89526,0.0,23.23
597,1610612737.0,201143.0,42.84194,27.74319,0.0,23.23
598,1610612737.0,201952.0,32.31871,23.67442,0.0,23.23
599,1610612737.0,203145.0,39.16052,32.44321,0.0,23.23
600,1610612765.0,101141.0,55.60225,29.39599,0.0,23.23
601,1610612765.0,202704.0,72.64354,22.51766,0.0,23.23
602,1610612765.0,202694.0,46.45152,37.82294,0.0,23.23
603,1610612765.0,203484.0,43.38129,16.32236,0.0,23.23
604,1610612765.0,203083.0,43.46849,23.63696,0.0,23.23
605,-1.0,-1.0,55.27776,31.08936,5.65287,23.19
606,1610612737.0,2594.0,43.02766,16.37688,0.0,23.19
607,1610612737.0,200794.0,60.86723,27.71575,0.0,23.19
608,1610612737.0,201143.0,42.54928,27.75163,0.0,23.19
609,1610612737.0,201952.0,32.367,23.67154,0.0,23.19
610,1610612737.0,203145.0,38.99581,32.54868,0.0,23.19
611,1610612765.0,101141.0,55.56287,29.4777,0.0,23.19
612,1610612765.0,202704.0,72.70876,22.28046,0.0,23.19
613,1610612765.0,202694.0,46.21737,37.91,0.0,23.19
614,1610612765.0,203484.0,43.09536,16.36657,0.0,23.19
615,1610612765.0,203083.0,43.22725,23.60106,0.0,23.19
616,-1.0,-1.0,55.44446,31.20349,5.75846,23.15
617,1610612737.0,2594.0,42.721940000000004,16.38788,0.0,23.15
618,1610612737.0,200794.0,60.76503,27.53323,0.0,23.15
619,1610612737.0,201143.0,42.22305,27.76442,0.0,23.15
620,1610612737.0,201952.0,32.41028,23.66846,0.0,23.15
621,1610612737.0,203145.0,38.82261,32.66398,0.0,23.15
622,1610612765.0,101141.0,55.5231,29.55928,0.0,23.15
623,1610612765.0,202704.0,72.78042,22.04204,0.0,23.15
624,1610612765.0,202694.0,45.97354,37.98049,0.0,23.15
625,1610612765.0,203484.0,42.93535,16.36691,0.0,23.15
626,1610612765.0,203083.0,42.99185,23.58539,0.0,23.15
627,-1.0,-1.0,55.67632,31.1524,6.01315,23.11
628,1610612737.0,2594.0,42.41513,16.38636,0.0,23.11
629,1610612737.0,200794.0,60.65,27.35433,0.0,23.11
630,1610612737.0,201143.0,41.89615,27.76785,0.0,23.11
631,1610612737.0,201952.0,32.45359,23.67786,0.0,23.11
632,1610612737.0,203145.0,38.6375,32.79045,0.0,23.11
633,1610612765.0,101141.0,55.48334,29.6449,0.0,23.11
634,1610612765.0,202704.0,72.85399,21.80793,0.0,23.11
635,1610612765.0,202694.0,45.71454,38.04192,0.0,23.11
636,1610612765.0,203484.0,42.85166,16.34657,0.0,23.11
637,1610612765.0,203083.0,42.74871,23.57931,0.0,23.11
638,-1.0,-1.0,55.95612,31.05029,6.16011,23.07
639,1610612737.0,2594.0,42.10311,16.38257,0.0,23.07
640,1610612737.0,200794.0,60.52184,27.1735,0.0,23.07
641,1610612737.0,201143.0,41.5575,27.78432,0.0,23.07
642,1610612737.0,201952.0,32.4881,23.68884,0.0,23.07
643,1610612737.0,203145.0,38.44251,32.92906,0.0,23.07
644,1610612765.0,101141.0,55.44878,29.71674,0.0,23.07
645,1610612765.0,202704.0,72.92687,21.577280000000002,0.0,23.07
646,1610612765.0,202694.0,45.45194,38.09651,0.0,23.07
647,1610612765.0,203484.0,42.83757,16.31164,0.0,23.07
648,1610612765.0,203083.0,42.48485,23.50494,0.0,23.07
649,-1.0,-1.0,56.15669,31.06758,6.13465,23.03
650,1610612737.0,2594.0,41.79676,16.37417,0.0,23.03
651,1610612737.0,200794.0,60.39013,26.99538,0.0,23.03
652,1610612737.0,201143.0,41.19118,27.79987,0.0,23.03
653,1610612737.0,201952.0,32.52409,23.70439,0.0,23.03
654,1610612737.0,203145.0,38.23156,33.06712,0.0,23.03
655,1610612765.0,101141.0,55.42375,29.78102,0.0,23.03
656,1610612765.0,202704.0,72.99849,21.35535,0.0,23.03
657,1610612765.0,202694.0,45.17463,38.14384,0.0,23.03
658,1610612765.0,203484.0,42.89774,16.25944,0.0,23.03
659,1610612765.0,203083.0,42.22301,23.4398,0.0,23.03
660,-1.0,-1.0,56.28182,30.95247,6.38918,22.99
661,1610612737.0,2594.0,41.49208,16.36876,0.0,22.99
662,1610612737.0,200794.0,60.24246,26.8295,0.0,22.99
663,1610612737.0,201143.0,40.84445,27.81,0.0,22.99
664,1610612737.0,201952.0,32.55221,23.71571,0.0,22.99
665,1610612737.0,203145.0,38.01046,33.20325,0.0,22.99
666,1610612765.0,101141.0,55.40016,29.83793,0.0,22.99
667,1610612765.0,202704.0,73.06472,21.14072,0.0,22.99
668,1610612765.0,202694.0,44.88991,38.1743,0.0,22.99
669,1610612765.0,203484.0,42.95945,16.21992,0.0,22.99
670,1610612765.0,203083.0,41.951,23.372,0.0,22.99
671,-1.0,-1.0,56.37413,30.72655,6.63241,22.95
672,1610612737.0,2594.0,41.1867,16.36124,0.0,22.95
673,1610612737.0,200794.0,60.08075,26.67162,0.0,22.95
674,1610612737.0,201143.0,40.45302,27.85746,0.0,22.95
675,1610612737.0,201952.0,32.58201,23.73561,0.0,22.95
676,1610612737.0,203145.0,37.77571,33.33595,0.0,22.95
677,1610612765.0,101141.0,55.38134,29.89178,0.0,22.95
678,1610612765.0,202704.0,73.13034,20.93095,0.0,22.95
679,1610612765.0,202694.0,44.58848,38.19676,0.0,22.95
680,1610612765.0,203484.0,43.02403,16.1895,0.0,22.95
681,1610612765.0,203083.0,41.66997,23.30075,0.0,22.95
682,-1.0,-1.0,56.50786,30.64468,6.87934,22.91
683,1610612737.0,2594.0,40.87228,16.33762,0.0,22.91
684,1610612737.0,200794.0,59.90903,26.52219,0.0,22.91
685,1610612737.0,201143.0,40.03621,27.8581,0.0,22.91
686,1610612737.0,201952.0,32.60982,23.75777,0.0,22.91
687,1610612737.0,203145.0,37.52944,33.45852,0.0,22.91
688,1610612765.0,101141.0,55.37145,29.95081,0.0,22.91
689,1610612765.0,202704.0,73.19725,20.73051,0.0,22.91
690,1610612765.0,202694.0,44.27882,38.19993,0.0,22.91
691,1610612765.0,203484.0,43.0827,16.1648,0.0,22.91
692,1610612765.0,203083.0,41.38633,23.23384,0.0,22.91
693,-1.0,-1.0,56.82137,30.43778,7.0811,22.87
694,1610612737.0,2594.0,40.55464,16.31993,0.0,22.87
695,1610612737.0,200794.0,59.7227,26.38215,0.0,22.87
696,1610612737.0,201143.0,39.63972,27.79206,0.0,22.87
697,1610612737.0,201952.0,32.63186,23.77372,0.0,22.87
698,1610612737.0,203145.0,37.27666,33.57727,0.0,22.87
699,1610612765.0,101141.0,55.36645,30.00617,0.0,22.87
700,1610612765.0,202704.0,73.25444,20.53264,0.0,22.87
701,1610612765.0,202694.0,43.96056,38.18828,0.0,22.87
702,1610612765.0,203484.0,43.14108,16.15776,0.0,22.87
703,1610612765.0,203083.0,41.10964,23.16634,0.0,22.87
704,-1.0,-1.0,57.55791,29.88348,7.56262,22.83
705,1610612737.0,2594.0,40.23202,16.30437,0.0,22.83
706,1610612737.0,200794.0,59.53129,26.25819,0.0,22.83
707,1610612737.0,201143.0,39.23714,27.72587,0.0,22.83
708,1610612737.0,201952.0,32.65219,23.78684,0.0,22.83
709,1610612737.0,203145.0,37.02092,33.6942,0.0,22.83
710,1610612765.0,101141.0,55.35644,30.04617,0.0,22.83
711,1610612765.0,202704.0,73.30304,20.34629,0.0,22.83
712,1610612765.0,202694.0,43.64271,38.14652,0.0,22.83
713,1610612765.0,203484.0,43.19901,16.16671,0.0,22.83
714,1610612765.0,203083.0,40.84617,23.14123,0.0,22.83
715,-1.0,-1.0,58.54231,29.39128,7.61863,22.79
716,1610612737.0,2594.0,39.90814,16.28344,0.0,22.79
717,1610612737.0,200794.0,59.32687,26.14099,0.0,22.79
718,1610612737.0,201143.0,38.84646,27.60391,0.0,22.79
719,1610612737.0,201952.0,32.6747,23.80841,0.0,22.79
720,1610612737.0,203145.0,36.75781,33.8075,0.0,22.79
721,1610612765.0,101141.0,55.33762,30.09104,0.0,22.79
722,1610612765.0,202704.0,73.34418,20.17276,0.0,22.79
723,1610612765.0,202694.0,43.32722,38.09331,0.0,22.79
724,1610612765.0,203484.0,43.25708,16.19329,0.0,22.79
725,1610612765.0,203083.0,40.56249,23.07701,0.0,22.79
726,-1.0,-1.0,59.52098,28.44402,7.98731,22.75
727,1610612737.0,2594.0,39.57467,16.25644,0.0,22.75
728,1610612737.0,200794.0,59.10538,26.03518,0.0,22.75
729,1610612737.0,201143.0,38.44686,27.48366,0.0,22.75
730,1610612737.0,201952.0,32.69265,23.82613,0.0,22.75
731,1610612737.0,203145.0,36.48847,33.92082,0.0,22.75
732,1610612765.0,101141.0,55.31095,30.12775,0.0,22.75
733,1610612765.0,202704.0,73.38062,20.01827,0.0,22.75
734,1610612765.0,202694.0,43.0056,38.02088,0.0,22.75
735,1610612765.0,203484.0,43.31855,16.23326,0.0,22.75
736,1610612765.0,203083.0,40.29695,23.04019,0.0,22.75
737,-1.0,-1.0,60.61574,27.82734,7.79789,22.71
738,1610612737.0,2594.0,39.25054,16.25331,0.0,22.71
739,1610612737.0,200794.0,58.86316,25.97739,0.0,22.71
740,1610612737.0,201143.0,38.02826,27.40129,0.0,22.71
741,1610612737.0,201952.0,32.71176,23.84813,0.0,22.71
742,1610612737.0,203145.0,36.20924,34.03345,0.0,22.71
743,1610612765.0,101141.0,55.28265,30.175,0.0,22.71
744,1610612765.0,202704.0,73.41603,19.87496,0.0,22.71
745,1610612765.0,202694.0,42.68256,37.94415,0.0,22.71
746,1610612765.0,203484.0,43.39396,16.2965,0.0,22.71
747,1610612765.0,203083.0,40.04245,23.01843,0.0,22.71
748,-1.0,-1.0,61.49915,27.02279,7.90231,22.67
749,1610612737.0,2594.0,38.9136,16.24854,0.0,22.67
750,1610612737.0,200794.0,58.60943,25.92642,0.0,22.67
751,1610612737.0,201143.0,37.62257,27.32176,0.0,22.67
752,1610612737.0,201952.0,32.7329,23.84207,0.0,22.67
753,1610612737.0,203145.0,35.92222,34.14147,0.0,22.67
754,1610612765.0,101141.0,55.24516,30.22583,0.0,22.67
755,1610612765.0,202704.0,73.44491,19.74395,0.0,22.67
756,1610612765.0,202694.0,42.35507,37.85682,0.0,22.67
757,1610612765.0,203484.0,43.47843,16.37153,0.0,22.67
758,1610612765.0,203083.0,39.80816,23.01606,0.0,22.67
759,-1.0,-1.0,62.47283,26.24056,8.02537,22.63
760,1610612737.0,2594.0,38.57381,16.24982,0.0,22.63
761,1610612737.0,200794.0,58.35215,25.82623,0.0,22.63
762,1610612737.0,201143.0,37.18734,27.23426,0.0,22.63
763,1610612737.0,201952.0,32.74519,23.86137,0.0,22.63
764,1610612737.0,203145.0,35.62692,34.24966,0.0,22.63
765,1610612765.0,101141.0,55.21289,30.28795,0.0,22.63
766,1610612765.0,202704.0,73.46622,19.62443,0.0,22.63
767,1610612765.0,202694.0,42.02053,37.75385,0.0,22.63
768,1610612765.0,203484.0,43.57586,16.46225,0.0,22.63
769,1610612765.0,203083.0,39.5851,23.03261,0.0,22.63
770,-1.0,-1.0,63.46661,25.58293,7.84373,22.59
771,1610612737.0,2594.0,38.21982,16.25974,0.0,22.59
772,1610612737.0,200794.0,58.09028,25.73401,0.0,22.59
773,1610612737.0,201143.0,36.74778,27.14917,0.0,22.59
774,1610612737.0,201952.0,32.75782,23.87998,0.0,22.59
775,1610612737.0,203145.0,35.32196,34.35046,0.0,22.59
776,1610612765.0,101141.0,55.18189,30.35114,0.0,22.59
777,1610612765.0,202704.0,73.47363,19.51362,0.0,22.59
778,1610612765.0,202694.0,41.67702,37.6291,0.0,22.59
779,1610612765.0,203484.0,43.60432,16.58426,0.0,22.59
780,1610612765.0,203083.0,39.36478,23.05414,0.0,22.59
781,-1.0,-1.0,64.31545,24.77869,7.84429,22.55
782,1610612737.0,2594.0,37.87019,16.28797,0.0,22.55
783,1610612737.0,200794.0,57.82101,25.65405,0.0,22.55
784,1610612737.0,201143.0,36.31644,27.07109,0.0,22.55
785,1610612737.0,201952.0,32.77268,23.90079,0.0,22.55
786,1610612737.0,203145.0,35.00533,34.44341,0.0,22.55
787,1610612765.0,101141.0,55.15221,30.41196,0.0,22.55
788,1610612765.0,202704.0,73.45994,19.41799,0.0,22.55
789,1610612765.0,202694.0,41.32765,37.50004,0.0,22.55
790,1610612765.0,203484.0,43.561,16.73584,0.0,22.55
791,1610612765.0,203083.0,39.13734,23.07799,0.0,22.55
792,-1.0,-1.0,65.44193,24.10221,7.61811,22.51
793,1610612737.0,2594.0,37.5244,16.32665,0.0,22.51
794,1610612737.0,200794.0,57.54206,25.58207,0.0,22.51
795,1610612737.0,201143.0,35.87546,27.00447,0.0,22.51
796,1610612737.0,201952.0,32.78399,23.91675,0.0,22.51
797,1610612737.0,203145.0,34.68951,34.53011,0.0,22.51
798,1610612765.0,101141.0,55.12109,30.45722,0.0,22.51
799,1610612765.0,202704.0,73.42678,19.32721,0.0,22.51
800,1610612765.0,202694.0,40.9809,37.37129,0.0,22.51
801,1610612765.0,203484.0,43.44115,16.92353,0.0,22.51
802,1610612765.0,203083.0,38.91052,23.10517,0.0,22.51
803,-1.0,-1.0,66.31578,23.35678,7.59687,22.47
804,1610612737.0,2594.0,37.17963,16.3748,0.0,22.47
805,1610612737.0,200794.0,57.25196,25.51183,0.0,22.47
806,1610612737.0,201143.0,35.43185,26.91483,0.0,22.47
807,1610612737.0,201952.0,32.78985,23.9339,0.0,22.47
808,1610612737.0,203145.0,34.36893,34.58934,0.0,22.47
809,1610612765.0,101141.0,55.0885,30.49614,0.0,22.47
810,1610612765.0,202704.0,73.3784,19.23723,0.0,22.47
811,1610612765.0,202694.0,40.6248,37.22959,0.0,22.47
812,1610612765.0,203484.0,43.24992,17.14276,0.0,22.47
813,1610612765.0,203083.0,38.6569,23.07712,0.0,22.47
814,-1.0,-1.0,67.29549,22.87806,7.07447,22.43
815,1610612737.0,2594.0,36.83576,16.4295,0.0,22.43
816,1610612737.0,200794.0,56.94638,25.4447,0.0,22.43
817,1610612737.0,201143.0,35.00432,26.81479,0.0,22.43
818,1610612737.0,201952.0,32.79317,23.95505,0.0,22.43
819,1610612737.0,203145.0,34.04588,34.65152,0.0,22.43
820,1610612765.0,101141.0,55.03925,30.52533,0.0,22.43
821,1610612765.0,202704.0,73.31595,19.14877,0.0,22.43
822,1610612765.0,202694.0,40.26827,37.06879,0.0,22.43
823,1610612765.0,203484.0,42.9879,17.3938,0.0,22.43
824,1610612765.0,203083.0,38.40099,23.04405,0.0,22.43
825,-1.0,-1.0,68.29732,21.804570000000002,7.16649,22.39
826,1610612737.0,2594.0,36.47822,16.49618,0.0,22.39
827,1610612737.0,200794.0,56.638,25.37968,0.0,22.39
828,1610612737.0,201143.0,34.55055,26.72842,0.0,22.39
829,1610612737.0,201952.0,32.79429,23.98161,0.0,22.39
830,1610612737.0,203145.0,33.7181,34.70829,0.0,22.39
831,1610612765.0,101141.0,54.97451,30.54547,0.0,22.39
832,1610612765.0,202704.0,73.23603,19.05597,0.0,22.39
833,1610612765.0,202694.0,39.9062,36.90604,0.0,22.39
834,1610612765.0,203484.0,42.72026,17.65342,0.0,22.39
835,1610612765.0,203083.0,38.15425,23.02128,0.0,22.39
836,-1.0,-1.0,69.15626,21.39781,6.58096,22.35
837,1610612737.0,2594.0,36.11229,16.5721,0.0,22.35
838,1610612737.0,200794.0,56.3186,25.31906,0.0,22.35
839,1610612737.0,201143.0,34.07843,26.65957,0.0,22.35
840,1610612737.0,201952.0,32.8076,23.98256,0.0,22.35
841,1610612737.0,203145.0,33.38955,34.75326,0.0,22.35
842,1610612765.0,101141.0,54.88812,30.56499,0.0,22.35
843,1610612765.0,202704.0,73.14894,18.96662,0.0,22.35
844,1610612765.0,202694.0,39.54182,36.73726,0.0,22.35
845,1610612765.0,203484.0,42.4492,17.91518,0.0,22.35
846,1610612765.0,203083.0,37.90976,22.993290000000002,0.0,22.35
847,-1.0,-1.0,70.07524,20.43421,6.401,22.31
848,1610612737.0,2594.0,35.74886,16.65774,0.0,22.31
849,1610612737.0,200794.0,55.99436,25.27049,0.0,22.31
850,1610612737.0,201143.0,33.61606,26.60409,0.0,22.31
851,1610612737.0,201952.0,32.81794,23.97804,0.0,22.31
852,1610612737.0,203145.0,33.05931,34.7957,0.0,22.31
853,1610612765.0,101141.0,54.7726,30.58119,0.0,22.31
854,1610612765.0,202704.0,73.05653,18.87626,0.0,22.31
855,1610612765.0,202694.0,39.17056,36.57437,0.0,22.31
856,1610612765.0,203484.0,42.17854,18.1818,0.0,22.31
857,1610612765.0,203083.0,37.67157,22.97558,0.0,22.31
858,-1.0,-1.0,71.07846,19.87417,5.99146,22.27
859,1610612737.0,2594.0,35.37832,16.7379,0.0,22.27
860,1610612737.0,200794.0,55.66114,25.22181,0.0,22.27
861,1610612737.0,201143.0,33.17888,26.52255,0.0,22.27
862,1610612737.0,201952.0,32.82772,23.99699,0.0,22.27
863,1610612737.0,203145.0,32.72017,34.81312,0.0,22.27
864,1610612765.0,101141.0,54.64044,30.59493,0.0,22.27
865,1610612765.0,202704.0,72.95351,18.79962,0.0,22.27
866,1610612765.0,202694.0,38.80206,36.40729,0.0,22.27
867,1610612765.0,203484.0,41.90288,18.45363,0.0,22.27
868,1610612765.0,203083.0,37.45564,23.02659,0.0,22.27
